,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,Website
10,-364.52631578947285,3891.6842105263145,1065.9473684210561,3462.894736842103,10083.684210526317,20707.894736842107,32607.57894736842,45400.0,56947.89473684215,67844.31578947368,85150.31578947374,97073.68421052626,118694.63157894748,126378.2105263158,165166.10526315792,167632.8421052631,220355.8947368423,194501.99999999977,232728.0,www.express.co.uk
11,428.89473684210634,2726.7368421052615,2751.7894736842113,1182.2105263157864,13557.0,22278.84210526316,32360.157894736833,44920.94736842107,47917.21052631579,65156.52631578943,70271.52631578952,90122.63157894736,110650.89473684209,111105.36842105251,148472.68421052626,159826.52631578952,182532.89473684208,202129.21052631582,185951.0,www.express.co.uk
12,3051.9999999999995,1838.1578947368416,3651.526315789475,13250.157894736843,23069.94736842106,32847.73684210525,43607.42105263158,65634.05263157895,83706.99999999999,113170.00000000006,142493.57894736843,169273.3684210527,197296.10526315798,233383.4736842105,268439.0000000001,305481.10526315786,320719.2105263158,340717.6842105264,345722.0,www.news18.com
13,2333.9473684210534,474.6315789473674,2998.7894736842063,12597.631578947372,17200.263157894737,23943.210526315775,33397.15789473684,43244.84210526316,59985.26315789474,78686.0,94912.52631578947,115387.05263157895,136708.73684210525,157536.94736842107,188779.05263157893,243515.05263157902,299208.94736842107,331341.6842105263,348906.0,www.news18.com
14,1193.0,2856.8421052631575,2459.6315789473656,8183.947368421052,17826.684210526324,21859.421052631584,33389.736842105245,38213.31578947369,51247.105263157915,67880.63157894739,91030.63157894736,111268.94736842107,144256.52631578947,162953.78947368424,192227.2631578947,226363.57894736846,282292.9473684211,323012.0,318636.0,www.news18.com
15,-54.10526315789474,-18.421052631578874,-43.999999999999886,2504.0000000000005,1257.4210526315778,2273.0,1413.3157894736837,1909.7368421052645,1597.8947368421034,1544.210526315792,2012.684210526312,1592.0526315789468,2499.315789473684,1392.0526315789484,2748.105263157893,1541.3684210526335,3021.1578947368434,1280.5263157894767,3274.0,www.nypost.com
16,-60.0,52.0,-617.0,3012.0,599.0,3100.0,479.0,3014.0,390.0,2939.0,288.0,3266.0,615.0,3377.0,544.0,3903.0,480.0,3863.0,520.0,www.nypost.com
17,-60.0,52.0,-617.0,3012.0,599.0,3101.0,479.0,3015.0,390.0,2940.0,288.0,3267.0,615.0,3378.0,544.0,3904.0,480.0,3864.0,520.0,www.nypost.com
18,1991.6842105263156,4615.78947368421,14955.684210526322,26508.736842105263,45524.42105263158,74965.15789473685,104143.36842105264,144234.42105263157,185769.4736842105,229669.26315789466,274717.7894736842,314218.3157894738,362731.68421052635,416882.7368421052,465713.78947368433,518550.4210526315,565346.9473684209,613967.4736842106,623235.0,www.nytimes.com
19,2420.4210526315806,10833.842105263162,25106.263157894744,42494.684210526335,63683.10526315789,94599.52631578951,127795.94736842116,162816.3684210527,196620.78947368424,238146.05263157896,274396.15789473685,313078.2631578947,354648.36842105235,402146.4736842103,448732.57894736814,498890.6842105262,547224.7894736842,601942.8947368421,617080.0,www.nytimes.com
20,1604.5263157894733,3108.999999999999,13845.105263157897,26246.473684210527,44166.99999999998,80188.99999999997,112142.57894736843,152815.94736842104,192990.99999999994,224908.9999999999,259232.052631579,313053.42105263163,360662.99999999994,405120.99999999994,454733.5263157895,506122.89473684214,568235.0,625156.9999999998,629373.0,www.nytimes.com
21,-53.684210526315795,-12.5263157894736,-55.999999999999886,2549.052631578948,1391.1578947368412,2213.2631578947367,1505.3157894736837,1894.5789473684222,1617.052631578946,1678.6315789473704,1828.052631578945,2058.157894736842,2268.578947368421,1912.368421052632,2397.105263157894,1805.736842105264,2532.368421052632,1673.4210526315806,2595.0,www.theguardian.com
22,-47.36842105263157,-85.05263157894751,517.0000000000002,2098.105263157894,1924.3157894736858,1542.5263157894733,2250.6315789473692,1006.1578947368403,2561.105263157895,884.578947368424,2425.1578947368403,1491.1578947368432,2573.5789473684163,2061.0526315789502,1945.1578947368355,2697.2631578947417,1354.2105263157864,3282.1052631578964,710.0,www.theguardian.com
23,-47.36842105263157,-85.05263157894751,517.0000000000002,2098.105263157894,1924.3157894736858,1542.5263157894733,2250.6315789473692,1006.1578947368403,2561.105263157895,884.578947368424,2425.1578947368403,1491.1578947368432,2573.5789473684163,2061.0526315789502,1945.1578947368355,2697.2631578947417,1354.2105263157864,3282.1052631578964,710.0,www.theguardian.com
24,-53.68421052631579,34.736842105263165,-411.4210526315789,1476.6315789473683,1878.2631578947364,1580.1578947368416,2502.57894736842,897.1052631578948,2945.473684210527,947.5263157894728,2995.8947368421072,1984.3157894736848,2645.1578947368425,2325.9999999999986,2257.999999999999,2765.3684210526317,1821.368421052633,3232.105263157896,1346.0,www.timesofindia.com
25,-56.84210526315789,47.36842105263156,-520.2105263157895,2242.3157894736833,1250.6315789473692,2400.578947368421,1496.7894736842125,1980.0526315789464,1887.7368421052654,2048.3157894736823,2591.894736842106,2158.8421052631575,2726.0,1945.9999999999973,2977.5789473684235,1712.526315789472,3232.105263157896,1454.8421052631536,3414.0,www.timesofindia.com
26,-53.68421052631579,34.736842105263165,-411.4210526315789,1476.6315789473683,1878.2631578947364,1580.1578947368416,2502.57894736842,897.1052631578948,2945.473684210527,947.5263157894728,2995.8947368421072,1984.3157894736848,2645.1578947368425,2325.9999999999986,2257.999999999999,2765.3684210526317,1821.368421052633,3232.105263157896,1346.0,www.timesofindia.com
27,-47.36842105263158,9.473684210526315,-193.84210526315778,-54.73684210526301,2816.578947368422,1185.7894736842115,1767.1052631578943,2105.7894736842104,683.1052631578955,2528.894736842107,1115.7894736842109,1442.3157894736826,2138.3684210526308,810.368421052631,2630.8947368421072,1609.9473684210523,1760.3157894736833,2581.36842105263,719.0,www.washingtonpost.com
28,-47.36842105263158,9.473684210526315,-193.84210526315778,-54.73684210526301,2816.578947368422,1185.7894736842115,1767.1052631578943,2105.7894736842104,683.1052631578955,2528.894736842107,1115.7894736842109,1442.3157894736826,2138.3684210526308,810.368421052631,2630.8947368421072,1609.9473684210523,1760.3157894736833,2581.36842105263,719.0,www.washingtonpost.com
29,-47.36842105263158,9.473684210526315,-193.84210526315778,-54.73684210526301,2816.578947368422,1185.7894736842115,1767.1052631578943,2105.7894736842104,683.1052631578955,2528.894736842107,1115.7894736842109,1442.3157894736826,2138.3684210526308,810.368421052631,2630.8947368421072,1609.9473684210523,1760.3157894736833,2581.36842105263,719.0,www.washingtonpost.com
